1	2.75
2	3.51
3	3.79
4	4.00
5	3.44
6	0.14
7	1.39
8	4.70
9	3.65
10	3.98
11	3.50
12	3.87
13	4.60
14	3.43
15	1.15
16	4.69
17	3.34
18	4.51
19	3.40
20	0.50
21	0.83
22	3.04
23	2.18
24	0.10
25	2.52
26	0.29
27	0.92
28	1.75
29	2.31
30	2.62
31	1.30
32	3.32
33	1.89
34	0.49
35	3.29
36	3.61
37	4.91
38	4.47
39	3.52
40	3.17
41	4.10
42	0.78
43	1.40
44	1.04
45	0.05
46	1.56
47	4.64
48	1.89
49	1.44
50	0.51
51	3.02
52	2.04
53	0.25
54	2.00
55	4.64
56	0.90
57	4.33
58	3.04
59	3.43
60	3.65
61	0.99
62	0.07
63	0.34
64	4.58
65	2.21
66	3.82
67	2.62
68	4.90
69	1.17
70	4.12
71	2.27
72	2.79
73	4.32
74	2.23
75	4.58
76	3.15
77	0.30
78	2.94
79	1.86
80	4.00
81	4.43
82	4.40
83	0.51
84	1.05
85	2.06
86	3.43
87	1.30
88	2.17
89	4.69
90	0.52
91	3.70
92	3.17
93	4.95
