1	1.05
2	4.58
3	0.29
4	4.69
5	2.88
6	4.23
7	1.76
8	3.34
9	3.03
10	0.61
11	1.99
12	2.43
13	3.03
14	4.44
15	4.66
16	1.57
17	3.46
18	0.96
19	0.12
20	0.43
21	1.44
22	4.29
23	2.78
24	4.90
25	0.11
26	3.49
27	3.22
28	1.68
29	1.03
30	1.44
31	0.78
32	3.66
33	3.12
34	4.60
35	1.59
36	4.80
37	3.32
38	3.83
39	2.12
40	2.40
41	4.63
42	3.56
43	0.50
44	1.21
45	1.63
46	4.05
47	0.69
48	3.06
49	1.63
50	4.16
51	4.43
52	3.01
53	2.15
54	4.45
55	1.91
56	2.40
57	1.25
58	3.55
59	4.37
60	1.52
61	2.38
62	3.72
63	0.89
64	4.75
65	4.11
66	4.51
67	1.61
68	3.43
69	3.42
70	1.90
71	1.62
72	2.16
73	2.24
74	3.86
75	2.38
76	2.13
77	3.18
78	1.70
79	2.35
80	0.49
81	4.71
82	0.52
83	4.27
84	3.44
85	4.23
86	0.93
87	3.56
88	1.06
89	0.29
90	3.48
91	1.48
