1	3.01
2	4.87
3	2.76
4	2.92
5	0.80
6	3.53
7	2.75
8	4.18
9	4.03
10	1.75
11	0.98
12	4.05
13	3.12
14	0.47
15	0.41
16	1.15
17	2.52
18	2.58
19	1.74
20	0.65
21	0.66
22	0.68
23	2.63
24	3.68
25	2.12
26	1.97
27	4.69
28	1.55
29	3.57
30	3.81
31	2.41
32	1.22
33	3.69
34	4.76
35	4.24
36	0.33
37	2.10
38	3.77
39	0.80
40	1.30
41	3.11
42	1.66
43	4.01
44	1.04
45	3.32
46	2.49
47	3.55
48	4.52
49	0.41
50	4.06
51	3.64
52	2.86
53	1.33
54	0.37
55	3.65
56	3.38
57	4.79
58	1.07
59	0.31
60	1.79
61	0.98
62	1.94
63	2.72
64	4.14
65	1.29
66	2.51
