1	3.49
2	0.65
3	4.13
4	0.17
5	4.67
6	4.90
7	4.85
8	1.47
9	1.07
10	1.79
11	2.47
12	1.11
13	3.15
14	1.16
15	0.78
16	2.59
17	0.86
18	1.51
19	2.76
20	2.18
21	0.68
22	4.46
23	1.55
24	0.62
25	1.75
26	3.30
27	1.33
28	3.74
29	3.20
30	3.02
31	0.14
32	0.64
33	2.64
34	1.14
35	0.76
36	4.38
37	2.17
38	0.61
39	1.17
40	4.36
41	3.83
42	3.55
43	2.87
44	0.89
45	0.86
46	1.71
47	3.59
48	2.25
49	4.14
50	2.24
51	0.39
52	1.17
53	0.87
54	4.98
55	0.48
56	2.43
57	3.01
58	0.49
59	4.15
60	0.65
61	3.68
62	0.67
63	3.30
64	2.32
65	3.01
66	2.58
67	4.21
68	3.50
69	3.30
70	3.83
71	4.74
72	0.28
73	4.58
74	1.69
75	4.44
76	1.71
77	2.61
78	1.67
79	0.20
80	0.60
