1	0.69
2	2.63
3	2.95
4	1.10
5	2.16
6	3.83
7	3.97
8	1.30
9	2.75
10	3.01
11	2.10
12	1.87
13	2.86
14	4.02
15	3.79
16	1.74
17	1.99
18	3.87
19	2.13
20	3.72
21	1.95
22	3.90
23	0.60
24	3.40
25	1.73
26	0.43
27	2.01
28	2.46
29	4.88
30	3.80
31	1.80
32	3.02
33	2.02
34	4.90
35	3.59
36	0.10
37	3.60
38	0.15
39	1.56
40	3.57
41	0.24
42	4.11
43	3.59
44	4.43
45	0.73
46	3.46
47	1.34
48	2.18
49	0.16
50	2.08
51	2.57
52	1.46
53	3.81
54	4.69
55	3.96
56	0.88
57	0.34
58	4.77
59	2.05
60	1.04
61	0.81
62	3.32
63	3.00
64	1.39
65	3.73
66	1.29
67	1.87
68	2.56
69	4.50
70	1.66
71	0.21
72	1.15
73	1.47
74	1.64
75	1.23
76	3.62
77	4.43
78	1.29
