1	1.56
2	1.17
3	1.53
4	0.55
5	1.79
6	4.46
7	1.52
8	1.96
9	1.57
10	3.01
11	4.77
12	2.92
13	2.24
14	4.32
15	4.53
16	0.73
17	3.13
18	2.44
19	3.96
20	1.48
21	0.61
22	1.80
23	4.16
24	1.38
25	1.99
26	4.51
27	0.68
28	0.44
29	4.55
30	4.00
31	3.41
32	2.25
33	2.22
34	4.41
35	3.78
36	0.46
37	4.18
38	2.62
39	3.53
40	1.04
41	0.11
42	1.72
43	1.28
44	1.54
45	1.19
46	2.25
47	0.98
48	2.70
49	4.26
50	0.09
51	1.48
52	4.62
53	3.65
54	2.57
55	1.89
56	4.81
57	1.40
58	2.16
59	0.27
60	2.14
61	1.59
62	0.19
63	1.79
64	1.24
65	3.22
66	1.20
67	2.91
68	4.15
69	4.31
70	1.86
71	4.44
72	1.42
73	1.02
74	1.80
75	4.99
76	2.87
77	1.89
78	2.43
