1	0.63
2	3.81
3	0.02
4	4.54
5	2.25
6	3.46
7	4.55
8	4.59
9	0.34
10	0.55
11	1.70
12	3.52
13	3.58
14	4.68
15	2.14
16	4.05
17	3.79
18	4.74
19	2.73
20	3.22
21	4.18
22	3.55
23	1.73
24	2.93
25	1.46
26	1.00
27	1.96
28	3.09
29	3.96
30	1.50
31	0.28
32	3.12
33	2.59
34	4.21
35	1.04
36	2.30
37	0.44
38	3.04
39	1.15
40	2.00
41	4.79
42	1.59
43	1.07
44	3.52
45	1.84
46	1.52
47	4.14
48	2.62
49	0.17
50	1.88
51	1.17
52	3.04
53	3.54
54	0.27
55	2.84
56	3.90
57	1.90
58	1.01
59	0.18
60	2.35
61	2.10
62	4.30
63	1.42
64	1.10
65	0.76
66	4.98
67	4.37
68	1.70
69	2.21
70	3.50
71	4.18
72	3.27
73	3.06
