1	0.85
2	3.47
3	3.15
4	0.12
5	1.19
6	0.80
7	1.72
8	3.64
9	1.42
10	0.88
11	3.44
12	2.79
13	2.54
14	2.85
15	4.79
16	1.67
17	1.16
18	2.37
19	3.47
20	1.19
21	4.38
22	1.56
23	3.57
24	4.36
25	0.65
26	4.42
27	0.78
28	1.11
29	4.25
30	0.41
31	0.69
32	2.08
33	2.88
34	2.71
35	3.32
36	0.69
37	2.81
38	4.87
39	2.67
40	4.16
41	3.45
42	1.32
43	0.70
44	1.86
45	3.41
46	2.18
47	1.01
48	3.61
49	2.72
50	2.39
51	3.44
52	0.93
53	1.52
54	2.92
55	1.88
56	1.39
57	3.45
58	4.29
59	4.12
60	4.35
61	2.92
62	3.06
63	3.66
64	1.52
65	3.53
66	2.44
67	0.31
68	1.41
69	1.29
70	1.21
71	3.06
72	4.83
73	4.86
74	3.39
75	0.58
76	2.37
77	1.39
78	2.37
79	1.75
80	0.08
81	0.53
82	3.72
83	1.18
84	1.59
85	1.08
86	0.37
87	1.47
88	2.96
89	3.77
90	1.97
91	2.12
92	1.30
93	0.95
94	2.71
