1	0.42
2	1.05
3	1.59
4	1.48
5	3.64
6	1.52
7	1.90
8	1.60
9	3.51
10	4.97
11	2.04
12	0.98
13	0.17
14	0.11
15	1.59
16	2.49
17	4.03
18	0.52
19	3.44
20	4.60
21	3.71
22	2.21
23	0.18
24	0.98
25	1.43
26	3.31
27	2.41
28	2.74
29	4.17
30	3.96
31	3.05
32	4.41
33	4.87
34	1.10
35	1.79
36	3.13
37	2.64
38	4.38
39	4.67
40	1.67
41	4.87
42	1.23
43	1.61
44	4.40
45	1.79
46	0.94
47	3.58
48	2.04
49	0.37
50	4.93
51	1.56
52	4.61
53	0.27
54	2.24
55	1.19
56	4.21
57	3.64
58	1.94
59	0.20
60	3.05
61	4.03
62	1.76
63	0.47
64	4.60
65	1.68
66	4.56
67	2.34
68	0.13
69	3.91
70	2.54
71	1.49
72	0.25
73	3.83
74	1.95
75	2.30
76	1.20
