1	4.02
2	1.55
3	2.31
4	2.71
5	0.74
6	4.56
7	3.83
8	4.28
9	0.61
10	1.36
11	1.82
12	0.37
13	3.77
14	2.61
15	0.57
16	1.98
17	3.32
18	3.92
19	2.00
20	4.47
21	0.05
22	4.16
23	3.02
24	4.99
25	1.88
26	3.60
27	0.36
28	2.81
29	3.46
30	3.42
31	4.17
32	3.69
33	0.78
34	2.17
35	2.55
36	2.97
37	4.28
38	3.47
39	1.22
40	2.90
41	1.01
42	3.63
43	1.59
44	3.24
45	2.96
46	1.72
47	0.10
48	0.38
49	3.62
50	4.56
51	3.67
52	4.23
53	3.92
54	3.17
55	3.60
56	3.46
57	1.85
58	2.35
59	4.88
60	3.95
61	1.66
62	4.65
63	3.26
64	2.31
65	4.64
66	0.27
67	4.87
68	0.41
69	2.86
70	4.41
71	1.44
72	4.55
73	1.06
74	4.22
75	4.28
76	2.19
77	4.37
