1	0.37
2	3.83
3	2.79
4	4.91
5	1.66
6	4.66
7	2.90
8	2.23
9	2.40
10	0.80
11	3.69
12	0.53
13	3.01
14	0.98
15	4.42
16	0.35
17	4.57
18	4.17
19	4.51
20	0.75
21	3.03
22	0.54
23	1.75
24	0.13
25	3.13
26	3.70
27	4.24
28	2.86
29	3.64
30	4.15
31	0.98
32	2.16
33	0.78
34	0.33
35	0.45
36	2.80
37	2.09
38	0.11
39	2.74
40	3.49
41	1.40
42	2.58
43	3.55
44	2.35
45	3.55
46	1.73
47	2.15
48	0.44
49	3.59
50	0.75
51	0.97
52	2.09
53	1.29
54	2.92
55	1.13
56	2.68
57	0.56
58	2.37
59	1.58
60	3.76
61	2.14
62	0.72
63	3.97
64	2.40
65	4.82
66	3.04
67	1.64
68	1.40
69	1.66
70	4.69
71	3.17
72	4.08
73	2.68
74	3.43
75	0.16
76	2.62
77	4.45
78	4.49
79	3.88
80	1.38
81	4.58
82	4.39
83	2.26
84	1.86
85	1.34
86	3.22
87	1.46
88	4.04
89	3.60
90	3.13
91	1.13
92	4.36
93	1.44
94	0.15
