1	0.94
2	4.77
3	3.21
4	1.04
5	0.93
6	0.39
7	4.54
8	1.79
9	2.11
10	0.64
11	2.28
12	2.09
13	1.48
14	4.81
15	1.55
16	3.11
17	2.12
18	0.25
19	2.61
20	4.75
21	1.29
22	2.64
23	1.42
24	2.31
25	1.97
26	3.38
27	0.97
28	4.48
29	3.24
30	2.44
31	4.22
32	4.08
33	3.85
34	1.14
35	0.57
36	0.03
37	3.82
38	3.35
39	3.93
40	1.02
41	0.56
42	0.50
43	4.06
44	4.09
45	4.34
46	4.95
47	1.84
48	3.59
49	2.56
50	3.26
51	0.84
52	3.82
53	3.07
54	0.63
55	3.94
56	1.47
57	4.66
58	0.10
59	3.50
60	2.00
61	1.05
62	0.06
63	2.88
64	2.33
65	0.67
66	1.02
67	4.42
68	0.40
69	0.47
70	3.36
71	1.17
