1	2.98
2	5.00
3	3.23
4	0.60
5	1.76
6	1.77
7	3.95
8	3.41
9	0.24
10	0.03
11	1.17
12	3.15
13	0.66
14	4.26
15	1.74
16	1.57
17	1.62
18	1.99
19	1.98
20	2.64
21	3.56
22	1.51
23	0.26
24	4.50
25	2.07
26	1.45
27	0.62
28	1.18
29	2.29
30	4.40
31	3.28
32	2.11
33	1.24
34	2.84
35	4.33
36	4.04
37	0.72
38	0.15
39	2.48
40	2.60
41	4.73
42	0.54
43	0.11
44	2.71
45	4.19
46	1.62
47	4.09
48	0.07
49	0.71
50	4.99
51	4.15
52	3.18
53	2.68
54	0.14
55	2.43
56	3.63
57	4.08
58	3.92
59	3.29
60	0.01
61	0.44
62	3.17
63	0.75
64	4.38
65	1.35
66	0.49
67	4.47
68	3.12
69	1.02
70	3.56
71	1.16
72	2.85
73	0.84
74	1.05
75	4.60
76	0.49
77	2.91
78	4.29
79	1.55
80	0.49
81	4.04
82	1.58
83	4.42
84	1.07
85	2.07
86	3.11
87	3.93
88	0.47
89	0.11
90	3.31
91	1.30
92	3.62
93	4.25
94	3.09
95	4.42
96	3.77
97	1.90
98	3.88
