1	2.25
2	4.61
3	2.04
4	1.15
5	4.74
6	1.05
7	3.43
8	1.45
9	3.18
10	1.06
11	4.53
12	2.29
13	0.60
14	3.38
15	3.49
16	3.47
17	2.02
18	1.50
19	1.18
20	0.12
21	4.93
22	4.09
23	3.42
24	3.49
25	4.74
26	3.26
27	1.79
28	0.77
29	4.40
30	0.78
31	4.59
32	0.76
33	1.35
34	3.42
35	2.60
36	4.71
37	3.91
38	0.46
39	0.38
40	4.84
41	3.17
42	0.41
43	2.28
44	3.57
45	0.92
46	4.09
47	3.60
48	2.32
49	3.40
50	2.33
51	1.30
52	2.21
53	0.36
54	4.98
55	4.87
56	2.41
57	3.46
58	1.73
59	2.68
60	3.53
61	3.31
62	1.28
63	0.40
64	4.31
65	3.86
66	2.41
67	3.02
68	4.51
69	3.86
70	3.92
71	3.93
72	0.64
73	4.66
74	0.50
75	4.31
76	3.40
77	4.73
78	2.84
79	3.78
