1	4.75
2	0.18
3	2.94
4	2.14
5	1.22
6	3.50
7	2.53
8	2.84
9	0.18
10	4.72
11	3.40
12	0.16
13	2.58
14	2.87
15	4.91
16	3.95
17	0.93
18	1.37
19	2.37
20	2.37
21	0.65
22	3.97
23	2.61
24	3.31
25	1.34
26	1.22
27	4.12
28	2.10
29	2.27
30	0.72
31	3.22
32	4.14
33	0.10
34	1.69
35	0.81
36	1.81
37	1.34
38	4.23
39	2.26
40	0.13
41	3.90
42	1.15
43	4.07
44	1.76
45	4.42
46	0.15
47	1.29
48	2.35
49	2.34
50	2.32
51	4.08
52	3.51
53	2.44
54	2.78
55	4.79
56	1.61
57	4.10
58	3.08
59	3.89
60	2.16
61	4.30
62	4.96
63	4.31
64	0.59
65	0.97
66	4.25
67	3.30
68	2.31
69	4.41
70	4.00
71	4.78
72	1.34
73	2.29
74	0.33
75	2.93
76	3.90
77	2.50
78	0.31
79	4.10
80	0.27
81	3.72
