1	0.51
2	2.11
3	1.03
4	2.01
5	4.23
6	2.72
7	1.30
8	0.48
9	0.20
10	2.46
11	1.65
12	1.10
13	0.89
14	1.69
15	3.24
16	0.37
17	0.88
18	4.47
19	4.02
20	1.61
21	3.33
22	1.70
23	0.94
24	1.00
25	0.73
26	4.43
27	2.00
28	4.51
29	0.16
30	3.39
31	2.89
32	0.99
33	2.90
34	4.12
35	4.34
36	4.98
37	2.70
38	1.26
39	0.53
40	4.33
41	2.18
42	1.04
43	0.62
44	3.91
45	1.72
46	3.59
47	0.31
48	0.88
49	0.44
50	4.74
51	1.93
52	1.15
53	4.27
54	2.17
55	2.04
56	3.67
57	1.48
58	2.05
59	2.30
60	0.92
61	1.99
62	0.09
63	0.13
64	4.11
65	2.20
66	4.91
67	2.99
68	1.04
69	3.48
70	2.33
71	0.66
72	2.35
73	3.27
74	1.23
75	3.27
76	4.25
77	4.30
78	4.66
79	3.13
80	1.66
81	3.60
82	0.04
83	2.15
84	0.46
85	4.86
86	3.18
87	2.54
88	1.38
89	4.32
90	3.61
