1	4.57
2	4.68
3	2.81
4	1.52
5	2.98
6	3.93
7	3.62
8	2.92
9	2.74
10	0.38
11	3.48
12	4.96
13	3.05
14	4.27
15	1.64
16	4.72
17	2.64
18	2.96
19	3.09
20	0.38
21	1.54
22	2.99
23	0.62
24	1.69
25	2.26
26	2.94
27	0.39
28	1.07
29	3.26
30	4.00
31	0.74
32	3.30
33	1.32
34	2.78
35	2.99
36	1.41
37	4.51
38	0.21
39	0.28
40	2.37
41	3.33
42	3.34
43	1.77
44	1.71
45	0.85
46	1.53
47	0.29
48	1.89
49	1.42
50	1.64
51	0.14
52	0.46
53	3.38
54	2.05
55	0.47
56	4.90
57	2.90
58	3.48
59	1.21
60	2.75
61	4.55
62	0.49
63	4.85
64	1.49
65	4.18
66	0.56
67	1.94
68	4.93
69	0.31
70	4.24
71	2.11
72	3.90
73	3.60
74	3.06
75	4.92
76	1.74
77	2.10
78	3.59
79	1.69
80	1.33
81	1.16
82	4.97
83	4.43
84	3.41
85	3.10
86	3.93
87	3.07
88	2.76
89	0.26
90	0.53
91	4.78
92	1.58
93	4.60
94	0.14
95	1.79
96	2.20
97	2.96
98	1.49
99	0.20
