1	0.72
2	2.15
3	0.20
4	0.23
5	2.57
6	1.51
7	3.53
8	1.49
9	0.93
10	4.86
11	0.03
12	3.20
13	1.17
14	2.65
15	0.64
16	1.70
17	4.92
18	2.93
19	3.05
20	3.25
21	4.39
22	2.87
23	0.41
24	2.85
25	4.38
26	1.33
27	2.93
28	0.44
29	2.11
30	4.24
31	2.18
32	0.64
33	3.01
34	1.24
35	4.14
36	0.43
37	1.32
38	3.25
39	3.34
40	4.30
41	2.89
42	0.23
43	2.18
44	2.06
45	3.37
46	2.33
47	1.38
48	2.54
49	4.13
50	0.30
51	4.04
52	0.11
53	4.06
54	2.37
55	3.48
56	1.60
57	4.98
58	0.57
59	1.51
60	2.59
61	4.65
62	3.74
63	1.94
64	0.81
65	0.96
66	2.53
67	1.04
68	3.49
69	2.78
70	4.41
71	4.78
72	1.82
73	2.62
74	2.16
75	0.28
76	3.02
77	3.57
78	4.92
79	2.15
80	4.34
81	2.93
82	4.35
83	2.34
84	3.57
