1	4.38
2	0.87
3	4.08
4	0.67
5	0.16
6	3.16
7	0.40
8	3.22
9	4.06
10	2.07
11	0.89
12	3.70
13	2.10
14	4.21
15	2.34
16	2.55
17	1.84
18	1.04
19	2.32
20	0.11
21	2.67
22	0.88
23	2.94
24	2.24
25	2.66
26	1.00
27	1.43
28	3.30
29	0.39
30	4.11
31	0.95
32	2.67
33	0.79
34	2.19
35	2.13
36	4.72
37	4.03
38	0.29
39	0.66
40	4.34
41	2.15
42	4.49
43	3.92
44	2.02
45	3.93
46	0.81
47	4.37
48	2.37
49	3.92
50	1.15
51	0.53
52	4.38
53	3.16
54	2.63
55	1.73
56	4.84
57	4.49
58	3.98
59	0.80
60	3.34
61	2.42
62	0.78
63	4.72
64	3.28
65	3.28
66	1.16
67	1.64
68	3.05
69	3.62
70	4.83
71	3.73
72	0.42
73	0.95
74	0.69
75	3.96
76	0.73
77	3.47
78	2.62
79	1.43
80	1.19
81	1.94
82	3.03
