1	1.06
2	1.35
3	2.44
4	0.89
5	1.17
6	1.94
7	2.07
8	2.30
9	1.46
10	4.03
11	1.55
12	3.00
13	1.17
14	2.22
15	2.96
16	4.38
17	0.64
18	3.22
19	0.34
20	4.05
21	0.79
22	3.71
23	3.32
24	1.77
25	3.87
26	4.06
27	1.87
28	1.30
29	1.05
30	3.30
31	3.23
32	1.12
33	3.89
34	0.39
35	0.32
36	1.63
37	3.11
38	3.02
39	1.95
40	0.21
41	0.24
42	2.73
43	4.04
44	3.33
45	4.28
46	4.30
47	2.24
48	1.25
49	2.74
50	2.45
51	0.56
52	1.50
53	3.61
54	0.99
55	2.05
56	1.66
57	2.39
58	2.54
59	2.20
60	0.13
61	0.42
62	1.79
63	2.59
64	1.04
65	3.98
66	1.01
67	1.81
68	0.14
