1	2.07
2	3.49
3	3.51
4	0.73
5	1.63
6	4.67
7	2.60
8	2.03
9	3.93
10	4.68
11	3.02
12	3.73
13	0.28
14	0.87
15	4.31
16	2.22
17	1.42
18	4.12
19	1.08
20	4.54
21	2.36
22	1.41
23	2.75
24	3.95
25	4.83
26	0.17
27	1.85
28	3.31
29	4.56
30	2.58
31	4.35
32	3.41
33	4.01
34	2.40
35	0.33
36	2.13
37	2.71
38	2.16
39	3.47
40	2.60
41	3.38
42	3.26
43	0.59
44	2.62
45	1.57
46	1.93
47	0.29
48	0.07
49	0.22
50	4.20
51	0.30
52	3.75
53	2.98
54	3.80
55	4.07
56	1.36
57	1.68
58	2.18
59	4.96
60	1.80
61	3.43
62	1.18
63	0.76
64	1.52
65	2.30
66	4.27
67	1.38
68	0.02
69	3.49
70	4.00
71	0.03
72	3.04
73	4.96
74	4.10
75	1.14
76	2.21
77	2.60
78	1.54
79	3.22
