1	4.28
2	1.85
3	4.16
4	3.39
5	2.51
6	2.24
7	2.51
8	1.71
9	0.48
10	2.96
11	0.99
12	4.03
13	1.89
14	1.73
15	4.62
16	1.60
17	3.58
18	3.75
19	2.13
20	3.53
21	0.82
22	3.12
23	3.83
24	1.01
25	4.51
26	0.36
27	1.04
28	3.45
29	3.90
30	2.71
31	0.17
32	1.65
33	0.18
34	0.06
35	2.97
36	3.55
37	2.42
38	0.78
39	3.89
40	2.01
41	2.11
42	3.51
43	2.06
44	4.56
45	1.25
46	2.49
47	2.73
48	4.38
49	1.79
50	1.10
51	2.15
52	2.55
53	0.51
54	0.30
55	0.07
56	1.15
57	4.28
58	0.85
59	1.12
60	3.03
61	4.47
62	0.76
63	4.25
64	3.84
65	3.27
66	1.59
67	4.27
68	3.53
69	1.22
70	0.40
71	0.36
72	4.46
73	1.68
74	1.58
75	3.98
76	0.33
77	3.09
78	1.08
79	2.33
80	0.37
81	3.33
82	3.65
83	3.91
84	0.63
85	3.83
86	1.87
87	4.10
88	4.59
89	2.44
90	4.57
91	2.19
92	3.22
93	4.88
94	0.50
95	0.10
96	0.25
97	3.99
