1	1.14
2	4.50
3	1.04
4	1.58
5	1.66
6	2.07
7	4.70
8	0.67
9	1.91
10	4.49
11	0.06
12	2.90
13	4.15
14	1.80
15	1.53
16	0.30
17	2.77
18	0.87
19	1.12
20	0.28
21	4.56
22	1.78
23	0.42
24	3.76
25	2.47
26	4.14
27	0.44
28	1.86
29	4.15
30	2.79
31	3.02
32	1.58
33	1.33
34	0.54
35	2.43
36	2.61
37	2.07
38	2.00
39	4.50
40	3.83
41	0.73
42	0.74
43	3.36
44	0.46
45	4.53
46	3.95
47	2.24
48	4.50
49	0.58
50	2.48
51	0.58
52	3.52
53	4.58
54	0.74
55	3.77
56	0.17
57	0.22
58	0.68
59	0.25
60	2.43
61	3.10
62	0.61
63	2.91
64	2.21
65	3.96
66	4.55
67	2.87
68	2.73
69	3.37
70	0.15
71	3.55
72	3.36
73	4.09
74	2.82
75	2.06
76	3.46
77	2.21
78	1.86
79	2.61
80	0.35
81	0.17
82	4.21
83	3.40
84	4.73
