1	2.84
2	1.27
3	3.14
4	4.82
5	4.36
6	0.00
7	0.75
8	2.96
9	4.28
10	1.42
11	0.61
12	3.08
13	0.84
14	2.50
15	0.12
16	1.60
17	2.51
18	3.37
19	4.15
20	0.11
21	4.05
22	2.71
23	2.42
24	2.17
25	1.22
26	1.89
27	4.42
28	0.15
29	2.29
30	2.99
31	3.14
32	4.24
33	0.62
34	0.81
35	4.99
36	3.26
37	4.79
38	1.11
39	3.35
40	0.49
41	1.72
42	2.42
43	2.03
44	0.31
45	3.56
46	1.27
47	2.80
48	0.16
49	0.54
50	0.95
51	2.77
52	0.67
53	0.18
54	2.05
55	3.21
56	0.51
57	2.72
58	3.38
59	0.71
60	1.14
61	3.42
62	0.20
63	0.23
64	0.83
65	4.69
66	2.65
67	1.81
68	1.29
69	4.71
70	0.76
71	3.99
72	4.42
73	4.26
74	3.76
75	2.18
76	1.41
77	4.85
78	4.94
79	4.29
80	0.61
81	4.49
82	0.42
83	3.87
84	0.66
85	1.27
86	3.71
87	2.88
88	4.99
89	1.00
90	0.39
91	2.03
