1	3.22
2	4.22
3	2.13
4	0.79
5	0.67
6	1.79
7	3.19
8	2.80
9	1.10
10	4.77
11	1.99
12	2.38
13	3.26
14	0.84
15	4.45
16	4.18
17	4.20
18	0.15
19	3.87
20	3.96
21	4.22
22	2.12
23	0.19
24	3.38
25	3.12
26	3.68
27	3.33
28	2.70
29	1.91
30	0.44
31	2.54
32	4.73
33	0.16
34	3.03
35	1.23
36	3.99
37	0.78
38	3.61
39	4.47
40	1.94
41	2.65
42	3.64
43	1.89
44	4.95
45	1.07
46	2.16
47	3.55
48	3.87
49	2.27
50	4.96
51	0.35
52	0.34
53	0.90
54	3.86
55	2.89
56	2.24
57	3.30
58	1.34
59	4.67
60	2.63
61	4.55
62	0.35
63	0.51
64	3.63
65	4.74
66	0.22
67	0.83
68	4.42
