1	4.25
2	3.82
3	2.06
4	2.37
5	3.57
6	3.44
7	1.58
8	3.12
9	0.99
10	2.98
11	0.26
12	3.56
13	3.98
14	3.45
15	4.90
16	1.45
17	2.56
18	1.04
19	2.28
20	3.20
21	1.85
22	4.01
23	4.48
24	2.00
25	2.65
26	1.33
27	1.22
28	2.74
29	0.68
30	3.90
31	1.12
32	4.59
33	0.47
34	4.15
35	0.89
36	1.95
37	0.00
38	4.97
39	5.00
40	1.44
41	0.42
42	4.38
43	3.24
44	2.46
45	3.01
46	2.84
47	0.02
48	1.37
49	1.68
50	0.71
51	1.82
52	4.40
53	4.86
54	4.23
55	3.65
56	2.17
57	4.58
58	4.34
59	0.58
60	4.20
61	4.05
62	4.01
63	2.53
64	4.77
65	1.63
66	0.55
67	4.06
