1	1.11
2	0.99
3	3.79
4	2.60
5	4.48
6	4.99
7	0.23
8	3.86
9	4.90
10	3.95
11	1.59
12	4.85
13	2.06
14	1.33
15	0.11
16	0.27
17	0.22
18	3.24
19	2.63
20	1.04
21	0.77
22	2.04
23	1.68
24	0.15
25	3.07
26	3.97
27	1.74
28	1.78
29	3.23
30	4.27
31	1.51
32	2.35
33	4.51
34	3.92
35	0.63
36	3.86
37	4.89
38	1.51
39	1.62
40	3.39
41	1.35
42	1.94
43	4.95
44	1.87
45	2.82
46	1.02
47	3.61
48	1.69
49	3.03
50	0.78
51	0.54
52	4.64
53	2.13
54	0.84
55	1.05
56	0.91
57	0.60
58	4.62
59	4.98
60	0.04
61	1.85
62	2.19
63	2.05
64	1.06
65	0.05
66	3.33
67	2.04
68	2.60
69	2.78
70	4.89
71	0.32
72	2.76
73	3.41
