1	3.88
2	1.18
3	2.01
4	2.50
5	3.18
6	4.96
7	4.84
8	0.66
9	3.16
10	3.05
11	3.79
12	0.02
13	2.23
14	0.02
15	3.55
16	3.04
17	1.92
18	2.04
19	0.12
20	4.57
21	0.54
22	3.45
23	4.68
24	4.99
25	4.85
26	1.84
27	2.20
28	3.55
29	1.92
30	0.55
31	2.08
32	1.50
33	4.23
34	0.62
35	0.76
36	1.79
37	1.30
38	2.07
39	4.99
40	2.21
41	4.88
42	2.56
43	4.73
44	1.32
45	2.61
46	4.94
47	1.22
48	1.91
49	1.83
50	3.51
51	3.94
52	4.63
53	0.76
54	2.56
55	4.54
56	0.01
57	3.84
58	4.54
59	1.67
60	0.32
61	1.50
62	4.10
63	2.95
64	3.73
65	1.97
66	3.43
67	4.15
68	1.60
69	3.84
70	3.50
