1	4.28
2	2.15
3	2.93
4	4.81
5	2.80
6	2.24
7	4.01
8	1.01
9	2.07
10	2.22
11	1.62
12	1.27
13	4.04
14	4.82
15	0.56
16	4.59
17	4.20
18	1.06
19	2.19
20	3.36
21	2.58
22	1.84
23	0.31
24	0.63
25	1.94
26	3.07
27	3.95
28	1.98
29	2.60
30	1.95
31	0.76
32	4.82
33	1.11
34	3.75
35	2.52
36	2.88
37	4.60
38	2.61
39	1.00
40	3.18
41	3.07
42	1.47
43	3.64
44	3.18
45	4.09
46	1.13
47	2.60
48	0.64
49	3.00
50	0.28
51	4.94
52	4.51
53	1.41
54	3.25
55	3.65
56	0.20
57	3.35
58	4.74
59	1.13
60	3.74
61	0.99
62	0.91
63	1.75
64	4.66
65	1.18
66	3.85
