1	0.58
2	3.25
3	3.59
4	0.07
5	3.39
6	3.37
7	2.50
8	1.95
9	0.73
10	1.98
11	3.42
12	1.26
13	3.36
14	3.89
15	2.24
16	4.62
17	3.86
18	2.14
19	3.19
20	1.67
21	4.29
22	4.26
23	0.53
24	4.76
25	4.56
26	2.70
27	4.55
28	1.61
29	0.44
30	4.09
31	2.54
32	1.44
33	3.42
34	2.62
35	4.05
36	3.88
37	4.16
38	0.20
39	0.35
40	2.01
41	4.77
42	4.69
43	1.72
44	2.42
45	0.01
46	2.69
47	2.41
48	0.06
49	1.42
50	4.74
51	1.90
52	0.00
53	3.28
54	3.63
55	2.68
56	0.95
57	3.95
58	1.10
59	4.03
60	2.38
61	0.96
62	3.56
63	2.89
64	2.96
65	3.31
66	4.82
67	2.66
68	2.46
69	4.70
70	2.28
71	2.80
72	3.21
73	1.69
74	2.89
75	1.84
76	4.34
77	1.24
78	1.59
79	4.17
80	3.85
81	3.02
82	2.71
