1	2.97
2	2.37
3	3.51
4	1.95
5	0.36
6	2.15
7	3.72
8	3.64
9	3.77
10	3.28
11	4.37
12	0.36
13	4.18
14	1.13
15	3.23
16	3.94
17	2.38
18	3.14
19	0.72
20	2.83
21	1.89
22	1.94
23	2.60
24	4.81
25	4.07
26	1.07
27	3.67
28	2.62
29	3.44
30	4.68
31	4.10
32	0.62
33	4.79
34	4.39
35	2.60
36	4.51
37	1.74
38	3.38
39	4.37
40	2.31
41	2.40
42	4.89
43	2.56
44	3.98
45	3.86
46	4.53
47	3.41
48	3.59
49	1.11
50	3.10
51	3.68
52	2.57
53	4.57
54	4.38
55	3.55
56	4.13
57	2.62
58	4.83
59	4.05
60	4.09
61	1.32
62	0.03
63	0.70
64	0.24
65	3.93
66	0.87
67	3.80
68	2.62
69	1.36
70	0.52
71	0.94
72	4.53
73	2.82
74	1.47
75	4.20
76	4.51
77	2.47
78	0.63
79	2.21
80	2.38
81	3.48
82	3.95
83	2.09
84	2.93
85	0.61
86	0.85
87	1.78
88	4.41
89	0.79
90	2.74
91	0.89
92	4.49
93	3.36
94	3.89
95	1.54
96	0.14
97	3.22
98	2.50
