1	2.47
2	4.67
3	1.83
4	4.08
5	3.28
6	3.31
7	1.31
8	1.43
9	4.19
10	2.04
11	4.81
12	0.79
13	3.85
14	3.25
15	3.99
16	1.85
17	1.56
18	1.10
19	2.48
20	4.11
21	0.50
22	2.16
23	4.36
24	0.87
25	4.45
26	2.15
27	1.00
28	1.81
29	1.58
30	4.63
31	0.47
32	0.81
33	0.53
34	0.28
35	1.29
36	2.53
37	3.90
38	3.81
39	1.16
40	1.59
41	2.94
42	3.32
43	1.45
44	0.47
45	0.35
46	0.38
47	4.88
48	2.94
49	4.69
50	2.75
51	2.03
52	2.25
53	0.44
54	4.97
55	1.55
56	4.43
57	2.54
58	1.20
59	4.91
60	4.96
61	2.33
62	3.32
63	3.96
64	2.97
65	4.62
66	1.66
67	2.83
