1	3.29
2	0.65
3	2.75
4	3.58
5	2.55
6	0.47
7	0.26
8	4.20
9	2.24
10	1.74
11	4.27
12	0.86
13	1.64
14	1.11
15	2.01
16	1.54
17	0.22
18	4.73
19	3.43
20	2.44
21	1.34
22	0.34
23	0.00
24	2.06
25	3.35
26	0.80
27	3.79
28	0.22
29	2.60
30	1.63
31	1.11
32	2.64
33	1.98
34	2.49
35	3.54
36	1.81
37	2.90
38	1.84
39	1.51
40	0.71
41	0.55
42	2.23
43	2.25
44	1.40
45	4.62
46	3.00
47	4.10
48	1.35
49	1.94
50	0.59
51	3.37
52	1.49
53	3.05
54	1.70
55	3.16
56	0.83
57	1.73
58	2.79
59	0.58
60	4.22
61	4.67
62	0.16
63	4.64
64	0.75
65	3.57
66	3.20
67	2.10
68	2.35
69	2.81
70	4.40
71	2.15
72	3.67
73	3.52
74	3.73
75	3.55
76	1.21
77	4.09
78	0.88
79	4.55
80	1.97
81	2.12
82	3.37
83	0.96
84	3.95
85	0.04
86	4.80
87	2.73
88	3.10
89	4.53
90	2.29
91	2.11
92	4.20
93	4.74
94	3.72
95	4.03
96	0.64
