1	4.70
2	4.24
3	4.51
4	3.79
5	3.39
6	0.90
7	2.52
8	0.76
9	1.98
10	1.49
11	3.35
12	2.69
13	2.36
14	2.67
15	2.76
16	3.11
17	0.21
18	3.19
19	1.94
20	1.18
21	0.15
22	4.49
23	1.99
24	2.96
25	1.61
26	3.13
27	3.05
28	0.13
29	1.73
30	2.24
31	0.35
32	0.88
33	1.76
34	3.42
35	1.28
36	1.46
37	2.56
38	0.46
39	0.33
40	3.42
41	2.78
42	0.55
43	3.09
44	0.78
45	0.09
46	3.80
47	1.24
48	3.27
49	1.73
50	1.99
51	2.44
52	1.16
53	0.16
54	2.42
55	2.76
56	4.41
57	3.53
58	3.25
59	4.04
60	3.71
61	2.79
62	2.30
63	4.97
64	3.36
65	3.88
66	1.70
67	2.49
68	1.26
69	3.87
70	1.99
71	4.03
72	3.63
73	3.85
74	4.72
75	1.98
76	3.19
77	4.75
78	4.33
79	3.50
80	1.84
81	4.23
