1	1.71
2	0.61
3	4.21
4	0.46
5	3.37
6	2.95
7	2.76
8	3.48
9	3.60
10	0.83
11	4.19
12	0.01
13	3.44
14	0.60
15	2.31
16	0.66
17	3.03
18	3.93
19	1.70
20	3.73
21	2.00
22	1.34
23	4.43
24	0.58
25	2.45
26	4.18
27	2.88
28	0.16
29	4.09
30	3.98
31	0.04
32	4.93
33	3.41
34	0.11
35	4.23
36	4.81
37	4.57
38	4.97
39	2.88
40	3.13
41	0.03
42	3.85
43	3.80
44	3.71
45	2.61
46	4.65
47	2.49
48	0.50
49	3.58
50	1.19
51	0.88
52	1.88
53	3.21
54	2.05
55	0.70
56	4.21
57	0.55
58	0.79
59	4.41
60	0.26
61	4.05
62	1.98
63	2.26
64	1.04
65	2.95
66	1.62
67	1.44
68	0.66
69	1.65
70	4.36
71	1.86
72	2.35
73	0.60
74	4.55
75	3.42
76	4.91
77	2.51
78	2.19
79	0.69
80	2.89
81	1.46
82	4.79
83	4.28
84	0.20
85	0.85
86	0.57
87	2.19
88	1.08
89	2.56
90	3.47
91	0.25
92	4.19
93	1.00
94	0.61
95	2.75
96	0.10
97	4.92
98	2.61
