1	1.41
2	4.60
3	2.49
4	4.30
5	1.73
6	3.34
7	2.04
8	4.69
9	3.76
10	3.24
11	4.51
12	0.80
13	1.90
14	0.66
15	1.15
16	3.70
17	2.70
18	3.06
19	0.76
20	4.11
21	0.39
22	0.71
23	1.65
24	4.30
25	4.01
26	2.04
27	0.04
28	1.02
29	4.96
30	2.64
31	4.85
32	2.24
33	2.26
34	1.16
35	0.39
36	4.92
37	3.17
38	1.97
39	3.24
40	0.36
41	3.06
42	2.97
43	4.11
44	3.26
45	1.40
46	3.61
47	3.12
48	0.42
49	0.17
50	2.46
51	3.86
52	4.73
53	1.41
54	0.25
55	2.62
56	0.44
57	3.13
58	4.16
59	3.50
60	0.50
61	0.86
62	0.86
63	4.09
64	2.56
65	2.55
66	0.99
67	3.52
68	0.27
69	0.40
70	0.14
71	1.56
72	2.68
73	1.30
74	1.22
