1	3.88
2	3.73
3	0.64
4	0.17
5	2.15
6	4.32
7	1.39
8	0.91
9	3.50
10	3.27
11	0.98
12	1.49
13	1.22
14	0.97
15	3.52
16	0.05
17	4.16
18	3.62
19	3.25
20	1.10
21	4.42
22	2.04
23	0.57
24	2.35
25	1.08
26	2.48
27	1.86
28	0.00
29	1.14
30	3.46
31	0.79
32	4.55
33	4.58
34	0.59
35	0.04
36	1.25
37	3.30
38	3.55
39	3.70
40	2.70
41	4.67
42	0.07
43	1.98
44	0.93
45	3.52
46	1.89
47	1.57
48	2.26
49	2.96
50	1.28
51	1.62
52	0.98
53	2.42
54	4.36
55	2.32
56	1.97
57	3.50
58	4.10
59	0.14
60	2.49
61	2.44
62	1.29
63	1.02
64	0.53
65	0.40
66	1.17
67	0.04
68	4.90
69	1.52
70	1.69
71	3.98
72	2.32
