1	3.30
2	3.11
3	0.84
4	4.51
5	1.85
6	2.47
7	3.65
8	3.97
9	0.79
10	2.17
11	2.93
12	4.82
13	3.36
14	2.32
15	2.20
16	0.30
17	0.89
18	2.65
19	1.46
20	2.91
21	3.47
22	2.92
23	0.49
24	4.88
25	4.83
26	0.43
27	4.63
28	4.82
29	3.40
30	1.02
31	3.15
32	3.10
33	0.10
34	2.52
35	3.65
36	3.53
37	2.03
38	4.73
39	1.24
40	4.03
41	4.99
42	0.18
43	4.65
44	2.02
45	1.78
46	2.84
47	2.28
48	2.81
49	2.25
50	0.11
51	4.69
52	0.32
53	0.41
54	3.80
55	1.39
56	0.01
57	3.26
58	2.20
59	3.47
60	2.43
61	0.66
62	3.27
63	0.46
64	4.34
65	0.15
66	3.21
67	3.46
68	0.68
69	0.77
70	0.49
71	4.06
72	2.00
73	4.60
74	2.40
75	2.58
76	1.07
77	0.39
78	4.83
79	1.53
80	1.69
81	3.51
82	0.89
83	4.88
84	4.38
