1	3.12
2	2.61
3	0.50
4	0.55
5	0.15
6	1.10
7	2.65
8	1.08
9	0.73
10	3.42
11	1.01
12	2.63
13	2.85
14	1.33
15	3.44
16	2.92
17	2.51
18	3.87
19	3.97
20	0.12
21	2.90
22	0.86
23	3.58
24	4.23
25	1.08
26	1.75
27	3.44
28	0.46
29	2.64
30	1.28
31	4.25
32	1.39
33	0.44
34	4.81
35	0.12
36	3.24
37	3.67
38	2.95
39	1.83
40	2.44
41	2.02
42	1.67
43	1.53
44	2.78
45	2.45
46	1.19
47	0.31
48	4.32
49	2.76
50	3.86
51	0.22
52	4.62
53	1.43
54	3.64
55	4.17
56	4.45
57	2.62
58	1.97
59	0.37
60	4.35
61	3.78
62	2.62
63	2.68
64	0.61
65	0.01
66	0.50
67	4.02
68	3.67
69	0.87
70	2.60
71	2.62
72	4.52
