1	0.46
2	2.98
3	2.48
4	0.36
5	2.21
6	2.46
7	0.89
8	0.94
9	0.84
10	1.04
11	0.20
12	3.48
13	1.89
14	0.61
15	4.27
16	1.22
17	4.68
18	1.54
19	2.63
20	3.75
21	3.10
22	3.05
23	2.06
24	1.92
25	0.30
26	2.64
27	2.42
28	2.34
29	3.81
30	1.96
31	1.50
32	1.28
33	4.95
34	1.55
35	2.87
36	3.61
37	3.36
38	3.93
39	2.29
40	1.58
41	0.05
42	2.57
43	2.47
44	1.69
45	4.86
46	4.07
47	3.23
48	4.91
49	1.90
50	1.61
51	3.53
52	1.76
53	4.42
54	0.47
55	4.28
56	3.74
57	3.57
58	0.07
59	0.71
60	1.41
61	3.63
62	2.22
63	0.84
64	2.37
65	4.76
66	1.97
67	1.68
68	3.98
69	2.63
70	0.57
71	2.92
72	1.51
73	2.91
74	4.31
75	3.35
76	1.62
77	2.77
78	4.03
79	3.43
80	4.81
81	4.82
82	2.39
83	3.52
84	2.66
85	3.72
86	4.45
87	0.77
88	1.99
89	4.51
90	2.51
91	3.64
92	3.33
93	1.27
94	2.36
