1	2.45
2	1.62
3	4.82
4	0.16
5	4.13
6	0.03
7	0.93
8	2.93
9	2.62
10	3.22
11	4.41
12	1.64
13	0.08
14	4.28
15	3.30
16	2.80
17	1.26
18	4.08
19	4.23
20	1.22
21	1.14
22	2.36
23	0.80
24	1.96
25	1.16
26	1.19
27	1.98
28	0.78
29	2.69
30	4.71
31	4.91
32	2.09
33	1.62
34	0.12
35	0.16
36	1.12
37	2.04
38	0.36
39	3.72
40	2.66
41	0.52
42	0.74
43	1.06
44	1.70
45	4.00
46	2.40
47	2.98
48	1.99
49	0.77
50	2.45
51	1.79
52	2.04
53	3.30
54	1.90
55	3.25
56	4.19
57	1.16
58	4.49
59	1.91
60	0.81
61	4.12
62	1.34
63	1.49
64	3.50
65	2.70
66	3.29
67	2.63
68	4.79
69	3.73
70	0.40
71	1.66
72	3.75
73	2.68
74	5.00
75	2.77
76	1.18
77	3.06
78	2.60
