1	2.10
2	2.94
3	3.11
4	3.77
5	3.94
6	4.86
7	3.77
8	2.26
9	3.55
10	0.84
11	2.28
12	3.02
13	0.75
14	2.37
15	2.49
16	1.38
17	2.64
18	3.93
19	1.74
20	3.67
21	4.53
22	3.77
23	0.12
24	0.39
25	1.95
26	3.85
27	4.33
28	1.06
29	0.98
30	1.38
31	4.13
32	2.84
33	1.33
34	1.19
35	3.48
36	2.39
37	4.45
38	2.34
39	1.99
40	2.79
41	3.80
42	4.53
43	4.35
44	0.47
45	0.34
46	4.48
47	1.42
48	4.39
49	3.82
50	4.65
51	2.02
52	3.27
53	3.97
54	1.85
55	2.92
56	4.39
57	1.49
58	0.65
59	2.67
60	1.19
61	4.79
62	2.06
63	1.47
64	4.99
