1	4.20
2	3.70
3	1.11
4	4.77
5	3.17
6	1.00
7	2.09
8	3.03
9	0.37
10	3.21
11	1.23
12	3.33
13	1.94
14	1.28
15	3.76
16	3.56
17	2.55
18	0.92
19	4.08
20	0.00
21	3.92
22	1.27
23	3.81
24	1.93
25	0.75
26	3.71
27	0.60
28	4.05
29	4.01
30	0.72
31	3.74
32	1.32
33	4.89
34	4.45
35	3.47
36	1.11
37	2.83
38	2.26
39	2.35
40	0.11
41	4.17
42	3.85
43	2.91
44	1.12
45	3.84
46	0.51
47	2.57
48	0.09
49	0.74
50	1.64
51	3.40
52	4.91
53	3.72
54	2.90
55	0.83
56	4.68
57	3.51
58	2.41
59	2.58
60	2.71
61	2.67
62	3.56
63	1.07
64	1.38
65	4.33
66	3.04
67	4.77
68	4.18
69	2.38
70	2.43
71	1.34
72	3.31
73	0.04
74	4.55
75	3.03
76	0.68
77	0.76
78	3.45
79	2.45
80	1.52
81	4.99
82	2.66
83	4.63
84	1.93
