1	3.54
2	2.42
3	4.45
4	4.57
5	3.63
6	0.72
7	2.35
8	1.52
9	1.99
10	2.36
11	0.50
12	4.01
13	4.97
14	4.62
15	1.52
16	2.58
17	4.30
18	4.54
19	2.12
20	0.75
21	4.19
22	0.66
23	4.76
24	3.16
25	2.44
26	4.93
27	0.14
28	0.03
29	0.86
30	3.97
31	2.91
32	3.99
33	1.86
34	1.48
35	4.54
36	1.11
37	0.66
38	3.54
39	2.45
40	3.64
41	1.76
42	1.59
43	3.99
44	3.06
45	3.89
46	2.95
47	1.70
48	3.23
49	4.53
50	2.22
51	3.47
52	4.48
53	3.65
54	2.27
55	2.20
56	1.28
57	0.74
58	2.34
59	4.27
60	2.35
61	0.85
62	1.32
63	0.00
64	4.26
